player,nationality,position,squad,age,value,height,foot,league,minutes,goals,assists,cards_yellow,cards_red,assists_per90,xg_per90,xa_per90,shots_total,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,npxg_per_shot,xg_net,passes,passes_pct,passes_pct_short,passes_pct_medium,passes_pct_long,xa_net,passes_into_final_third,passes_into_penalty_area,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribbles_vs,dribble_tackles_pct,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,interceptions,clearances,errors,touches_def_3rd,touches_att_3rd,touches_att_pen_area,dribbles,dribbles_completed_pct,nutmegs,carry_distance,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,goalsm,cards_yellowm,cards_redm,assists_per90m,goals_assists_per90m,xg_per90m,xa_per90m,minutes_90sm,shots_on_target_pctm,shots_total_per90m,shots_on_target_per90m,xg_netm,passes_pctm,passes_pct_shortm,passes_pct_mediumm,passes_pct_longm,xa_netm,crosses_into_penalty_aream,passes_free_kicksm,passes_pressurem,crossesm,passes_lowm,passes_highm,passes_left_footm,passes_right_footm,passes_headm,passes_other_bodym,passes_offsidesm,passes_oobm,passes_interceptedm,passes_blockedm,sca_per90m,sca_passes_deadm,sca_dribblesm,gca_passes_deadm,gca_dribblesm,gca_shotsm,tackles_def_3rdm,tackles_mid_3rdm,tackles_att_3rdm,dribbles_vsm,dribble_tackles_pctm,pressure_regain_pctm,pressures_def_3rdm,pressures_mid_3rdm,pressures_att_3rdm,blocksm,blocked_shotsm,interceptionsm,clearancesm,errorsm,touches_def_3rdm,touches_att_3rdm,touches_att_pen_aream,dribblesm,dribbles_completed_pctm,nutmegsm,carry_distancem,passes_received_pctm,miscontrolsm,dispossessedm,cards_yellow_redm,foulsm,fouledm,offsidesm,pens_wonm,pens_concededm,own_goalsm,ball_recoveriesm,aerials_wonm,aerials_lostm,aerials_won_pctm,D,Pts,CL,WinCL,CLBestScorer,passes_progressive_ratio,pens_converted,gca/sca_summarym,tackles_pct,crosses_pen_pct,past_over_vs_dribbles,carry_progressive_distance_pct,games_started_pct,act_vs_exp_goals,act_vs_exp_assists
Federico Valverde,uy URU,MF,Real Madrid,20.0,20000000.0,182.0,1,La Liga,656.0,0.0,0.0,4.0,0.0,0.0,0.02,0.06,5.0,0.0,0.0,0.69,0.0,0.02,-0.1,367.0,88.6,92.0,92.6,74.5,-0.4,41.0,7.0,4.0,2.0,2.0,65.0,14.0,4.0,2.0,1.0,1.0,0.0,47.0,33.0,22.0,329.0,11.0,0.0,0.0,1.0,3.0,8.0,4.0,20.0,2.74,1.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,9.0,44.4,26.6,38.0,84.0,21.0,10.0,2.0,0.0,17.0,13.0,0.0,94.0,105.0,9.0,18.0,61.1,2.0,1971.0,94.1,7.0,4.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,77.0,7.0,5.0,58.3,0.0,0.006097561,0.0,0.0,0.0,3.05e-05,9.15e-05,0.011128049,0.0,0.001051829,0.0,-0.000152439,0.135060976,0.140243902,0.141158537,0.113567073,-0.000609756,0.00152439,0.00304878,0.099085366,0.006097561,0.071646341,0.050304878,0.033536585,0.50152439,0.016768293,0.0,0.00152439,0.004573171,0.012195122,0.006097561,0.004176829,0.00152439,0.0,0.0,0.0,0.0,0.010670732,0.007621951,0.004573171,0.013719512,0.067682927,0.04054878,0.057926829,0.12804878,0.032012195,0.015243902,0.00304878,0.025914634,0.019817073,0.0,0.143292683,0.160060976,0.013719512,0.027439024,0.093140244,0.00304878,3.004573171,0.143445122,0.010670732,0.006097561,0.0,0.022865854,0.00304878,0.0,0.0,0.0,0.0,0.117378049,0.010670732,0.007621951,0.088871951,5.0,68.0,1.0,0.0,0,0.2870881567230632,0.0,0.007455220921875,0.6451612903225806,0.2222222222222222,0.5555555555555556,0.5819381024860477,0.375,0.0,0.0
Raphaël Varane,fr FRA,DF,Real Madrid,25.0,70000000.0,191.0,1,La Liga,2754.0,2.0,0.0,0.0,1.0,0.0,0.07,0.01,17.0,0.0,17.6,0.56,0.1,0.12,0.0,1696.0,89.7,93.0,94.0,80.2,-0.2,83.0,2.0,71.0,64.0,1.0,203.0,51.0,2.0,0.0,0.0,0.0,0.0,164.0,210.0,580.0,983.0,84.0,7.0,3.0,2.0,32.0,9.0,12.0,9.0,0.29,0.0,0.0,2.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,25.0,8.0,2.0,12.0,50.0,35.1,107.0,62.0,5.0,35.0,9.0,0.0,18.0,167.0,0.0,1050.0,53.0,25.0,11.0,63.6,0.0,7754.0,96.6,6.0,3.0,0.0,11.0,12.0,1.0,0.0,2.0,0.0,285.0,77.0,23.0,77.0,0.000726216,0.0,0.000363108,0.0,2.54e-05,2.54e-05,3.63e-06,0.011111111,0.006390704,0.000203341,3.63e-05,0.0,0.032570806,0.033769063,0.034132171,0.029121278,-7.26e-05,0.0,0.023238925,0.073710966,0.000726216,0.059549746,0.076252723,0.21060276,0.356935367,0.030501089,0.001089325,0.000726216,0.011619463,0.003267974,0.004357298,0.000105301,0.0,0.0,0.0,0.0,0.0,0.009077705,0.002904866,0.000726216,0.004357298,0.01815541,0.012745098,0.038852578,0.022512709,0.001815541,0.012708787,0.003267974,0.006535948,0.06063907,0.0,0.381263617,0.019244735,0.009077705,0.00399419,0.023093682,0.0,2.815541031,0.035076253,0.002178649,0.001089325,0.0,0.00399419,0.004357298,0.000363108,0.0,0.000726216,0.0,0.103485839,0.027959332,0.008351489,0.027959332,5.0,68.0,1.0,0.0,0,0.28544759534180814,0.0,0.000907770375,0.7887323943661971,0.0,0.5,0.45460407531596597,0.96875,0.8,0.0
Lucas Vázquez,es ESP,FW,Real Madrid,27.0,25000000.0,173.0,1,La Liga,1510.0,1.0,3.0,6.0,1.0,0.18,0.15,0.24,23.0,0.0,43.5,1.37,0.6,0.11,-1.6,972.0,81.0,91.8,80.4,55.8,-1.0,46.0,37.0,33.0,5.0,5.0,174.0,32.0,62.0,3.0,0.0,1.0,0.0,129.0,132.0,119.0,801.0,17.0,25.0,5.0,4.0,10.0,13.0,40.0,54.0,3.22,1.0,2.0,1.0,1.0,4.0,0.24,0.0,0.0,0.0,0.0,0.0,15.0,17.0,8.0,38.0,34.2,25.7,82.0,191.0,136.0,23.0,1.0,0.0,13.0,7.0,0.0,164.0,552.0,90.0,63.0,61.9,1.0,5109.0,82.6,41.0,50.0,1.0,41.0,38.0,2.0,0.0,0.0,0.0,109.0,6.0,12.0,33.3,0.000662252,0.00397351,0.000662252,0.000119205,0.00015894,9.93e-05,0.00015894,0.011125828,0.028807947,0.000907285,0.000397351,-0.001059603,0.053642384,0.060794702,0.053245033,0.036953642,-0.000662252,0.006622517,0.003311258,0.115231788,0.041059603,0.085430464,0.087417219,0.078807947,0.530463576,0.011258278,0.003311258,0.002649007,0.006622517,0.008609272,0.026490066,0.00213245,0.000662252,0.001324503,0.0,0.0,0.0,0.009933775,0.011258278,0.005298013,0.025165563,0.022649007,0.017019868,0.054304636,0.126490066,0.090066225,0.015231788,0.000662252,0.008609272,0.004635762,0.0,0.108609272,0.365562914,0.059602649,0.041721854,0.040993377,0.000662252,3.383443709,0.054701987,0.027152318,0.033112583,0.000662252,0.027152318,0.025165563,0.001324503,0.0,0.0,0.0,0.07218543,0.00397351,0.00794702,0.02205298,5.0,68.0,1.0,0.0,0,0.2801181933305192,0.0,0.00913700340625,0.5925925925925926,0.16,0.6578947368421053,0.6020747700137014,0.4838709677419355,0.3225806451612903,0.6666666666666666
Ander Barrenetxea,es ESP,FW,Real Sociedad,16.0,10000000.0,178.0,1,La Liga,399.0,1.0,0.0,0.0,0.0,0.0,0.08,0.14,5.0,0.0,40.0,1.13,0.45,0.07,0.6,115.0,75.7,85.2,81.1,40.0,-0.6,5.0,3.0,0.0,0.0,1.0,22.0,1.0,4.0,0.0,0.0,0.0,0.0,19.0,12.0,15.0,91.0,7.0,0.0,1.0,0.0,3.0,1.0,6.0,16.0,3.61,0.0,3.0,0.0,0.0,2.0,0.45,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,8.0,25.0,22.6,28.0,52.0,35.0,11.0,0.0,0.0,2.0,3.0,0.0,27.0,96.0,15.0,28.0,75.0,2.0,1368.0,68.6,12.0,9.0,0.0,12.0,6.0,3.0,0.0,0.0,0.0,31.0,1.0,8.0,11.1,0.002506266,0.0,0.0,0.0,0.000576441,0.000200501,0.000350877,0.011027569,0.100250627,0.00283208,0.00112782,0.001503759,0.189724311,0.213533835,0.203258145,0.100250627,-0.001503759,0.002506266,0.0,0.055137845,0.010025063,0.047619048,0.030075188,0.037593985,0.228070175,0.01754386,0.002506266,0.0,0.007518797,0.002506266,0.015037594,0.009047619,0.0,0.007518797,0.0,0.0,0.0,0.007518797,0.0,0.012531328,0.020050125,0.062656642,0.056641604,0.070175439,0.130325815,0.087719298,0.027568922,0.0,0.005012531,0.007518797,0.0,0.067669173,0.240601504,0.037593985,0.070175439,0.187969925,0.005012531,3.428571429,0.171929825,0.030075188,0.022556391,0.0,0.030075188,0.015037594,0.007518797,0.0,0.0,0.0,0.077694236,0.002506266,0.020050125,0.027819549,11.0,50.0,0.0,0.0,0,0.22770700636942676,0.0,0.01041666659375,0.7058823529411765,0.2222222222222222,0.75,0.5343567251461988,0.5555555555555556,1.1111111111111112,0.0
Jon Bautista,es ESP,FW,Real Sociedad,23.0,2000000.0,180.0,1,La Liga,597.0,1.0,0.0,1.0,0.0,0.0,0.37,0.02,19.0,0.0,26.3,2.86,0.75,0.13,-1.5,136.0,61.0,62.8,60.5,80.0,-0.1,5.0,2.0,9.0,0.0,0.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,37.0,19.0,61.0,21.0,0.0,2.0,2.0,2.0,3.0,2.0,8.0,1.21,0.0,2.0,0.0,1.0,1.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,9.0,22.2,23.1,6.0,73.0,64.0,5.0,1.0,0.0,3.0,7.0,0.0,16.0,101.0,34.0,10.0,70.0,1.0,504.0,47.3,26.0,12.0,0.0,14.0,9.0,9.0,1.0,0.0,0.0,21.0,41.0,43.0,48.8,0.001675042,0.001675042,0.0,0.0,0.000251256,0.000619765,3.35e-05,0.011055276,0.044053601,0.00479062,0.001256281,-0.002512563,0.102177554,0.10519263,0.101340034,0.13400335,-0.000167504,0.0,0.0,0.082077052,0.003350084,0.050251256,0.061976549,0.031825796,0.102177554,0.035175879,0.003350084,0.003350084,0.003350084,0.005025126,0.003350084,0.002026801,0.0,0.003350084,0.0,0.0,0.0,0.0,0.005025126,0.008375209,0.015075377,0.03718593,0.038693467,0.010050251,0.122278057,0.10720268,0.008375209,0.001675042,0.005025126,0.011725293,0.0,0.02680067,0.169179229,0.056951424,0.016750419,0.117252931,0.001675042,0.844221106,0.079229481,0.043551089,0.020100503,0.0,0.023450586,0.015075377,0.015075377,0.001675042,0.0,0.0,0.035175879,0.068676717,0.072026801,0.081742044,11.0,50.0,0.0,0.0,0,0.1822144725370532,0.0,0.003402428828125,0.5882352941176471,0.0,0.7777777777777778,0.4503968253968254,0.2222222222222222,0.3333333333333333,0.0
Aritz Elustondo,es ESP,DF,Real Sociedad,24.0,10000000.0,182.0,1,La Liga,2254.0,1.0,0.0,5.0,0.0,0.0,0.05,0.03,11.0,0.0,45.5,0.44,0.2,0.1,-0.1,1219.0,79.8,88.2,88.4,54.3,-0.6,55.0,12.0,127.0,33.0,1.0,174.0,29.0,20.0,0.0,0.0,0.0,0.0,170.0,238.0,125.0,907.0,73.0,94.0,0.0,3.0,25.0,14.0,35.0,20.0,0.8,0.0,0.0,1.0,1.0,2.0,0.08,0.0,0.0,1.0,0.0,0.0,32.0,12.0,3.0,44.0,45.5,33.5,142.0,106.0,18.0,42.0,5.0,0.0,27.0,163.0,0.0,784.0,150.0,27.0,17.0,88.2,1.0,5817.0,95.8,13.0,4.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,247.0,52.0,40.0,56.5,0.000443656,0.002218279,0.0,0.0,1.77e-05,2.22e-05,1.33e-05,0.011091393,0.020186335,0.000195209,8.87e-05,-4.44e-05,0.035403727,0.039130435,0.039219166,0.024090506,-0.000266193,0.00310559,0.014640639,0.077196096,0.008873114,0.075421473,0.105590062,0.055456965,0.402395741,0.032386868,0.0,0.001330967,0.011091393,0.00621118,0.01552795,0.000354925,0.0,0.0,0.0,0.0,0.000443656,0.014196983,0.005323869,0.001330967,0.019520852,0.020186335,0.014862467,0.062999113,0.047027507,0.007985803,0.01863354,0.002218279,0.011978705,0.072315883,0.0,0.347826087,0.066548358,0.011978705,0.007542147,0.039130435,0.000443656,2.580745342,0.042502218,0.005767524,0.001774623,0.0,0.009760426,0.011978705,0.0,0.0,0.0,0.0,0.109582964,0.023070098,0.017746229,0.025066548,11.0,50.0,0.0,0.0,0,0.3527789129546383,0.0,0.002294531828125,0.6526315789473685,0.34146341463414637,0.5454545454545454,0.553378029912326,0.8888888888888888,0.625,0.0
Andoni Gorosabel,es ESP,DF,Real Sociedad,21.0,1500000.0,174.0,1,La Liga,455.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,2.0,0.0,0.0,0.4,0.0,0.05,-0.1,283.0,80.9,88.1,83.2,52.2,-0.5,9.0,6.0,60.0,1.0,0.0,43.0,3.0,5.0,0.0,0.0,0.0,0.0,65.0,41.0,14.0,195.0,13.0,59.0,0.0,0.0,6.0,9.0,15.0,7.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,2.0,13.0,53.8,15.1,56.0,25.0,12.0,9.0,1.0,0.0,6.0,14.0,1.0,111.0,87.0,4.0,5.0,20.0,0.0,1036.0,87.3,9.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,47.0,3.0,4.0,42.9,0.0,0.0,0.0,0.0,0.0,4.4e-05,0.00021978,0.011208791,0.0,0.000879121,0.0,-0.00021978,0.177802198,0.193626374,0.182857143,0.114725275,-0.001098901,0.004395604,0.002197802,0.094505495,0.010989011,0.142857143,0.09010989,0.030769231,0.428571429,0.028571429,0.0,0.0,0.013186813,0.01978022,0.032967033,0.003032967,0.0,0.0,0.0,0.0,0.0,0.026373626,0.006593407,0.004395604,0.028571429,0.118241758,0.033186813,0.123076923,0.054945055,0.026373626,0.01978022,0.002197802,0.013186813,0.030769231,0.002197802,0.243956044,0.191208791,0.008791209,0.010989011,0.043956044,0.0,2.276923077,0.191868132,0.01978022,0.010989011,0.0,0.010989011,0.010989011,0.0,0.0,0.0,0.0,0.103296703,0.006593407,0.008791209,0.094285714,11.0,50.0,0.0,0.0,0,0.3725160929191156,0.0,0.0036057691406250003,0.2857142857142857,0.36363636363636365,0.46153846153846156,0.5501930501930502,0.8571428571428571,0.0,0.0
Ander Guevara,es ESP,MF,Real Sociedad,21.0,2500000.0,180.0,1,La Liga,90.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,3.0,0.0,0.0,3.0,0.0,0.02,-0.1,44.0,97.7,100.0,94.7,100.0,-0.1,5.0,1.0,1.0,1.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,28.6,37.5,5.0,23.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2.0,100.0,0.0,202.0,91.9,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.000666667,0.000555556,0.011111111,0.0,0.033333333,0.0,-0.001111111,1.085555556,1.111111111,1.052222222,1.111111111,-0.001111111,0.011111111,0.011111111,0.133333333,0.011111111,0.066666667,0.077777778,0.133333333,0.344444444,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111,0.0,0.0,0.0,0.0,0.0,0.011111111,0.044444444,0.0,0.077777778,0.317777778,0.416666667,0.055555556,0.255555556,0.044444444,0.022222222,0.0,0.0,0.0,0.0,0.122222222,0.122222222,0.0,0.022222222,1.111111111,0.0,2.244444444,1.021111111,0.0,0.011111111,0.0,0.022222222,0.011111111,0.0,0.0,0.0,0.0,0.144444444,0.011111111,0.0,1.111111111,11.0,50.0,0.0,0.0,0,0.24049079754601227,0.0,0.002604166640625,0.5454545454545454,0.6666666666666666,0.7142857142857143,0.4306930693069307,1.0,0.0,0.0
Theo Hernández,fr FRA,DF,Real Sociedad,20.0,15000000.0,184.0,0,La Liga,1976.0,1.0,2.0,5.0,1.0,0.09,0.04,0.07,23.0,0.0,21.7,1.05,0.23,0.04,0.1,1173.0,81.8,90.1,86.3,53.7,0.5,40.0,20.0,212.0,14.0,1.0,187.0,26.0,44.0,0.0,0.0,0.0,0.0,223.0,169.0,858.0,58.0,46.0,198.0,1.0,3.0,13.0,26.0,46.0,46.0,2.1,3.0,4.0,3.0,4.0,5.0,0.23,0.0,0.0,0.0,1.0,0.0,21.0,13.0,8.0,53.0,56.6,25.7,172.0,112.0,51.0,30.0,1.0,0.0,33.0,39.0,2.0,457.0,415.0,35.0,72.0,52.8,0.0,8111.0,90.5,25.0,39.0,0.0,29.0,70.0,4.0,0.0,0.0,0.0,197.0,22.0,9.0,71.0,0.000506073,0.002530364,0.000506073,4.55e-05,7.09e-05,2.02e-05,3.54e-05,0.011133603,0.010981781,0.000531377,0.000116397,5.06e-05,0.041396761,0.045597166,0.043674089,0.027176113,0.000253036,0.004554656,0.00708502,0.094635628,0.022267206,0.112854251,0.085526316,0.434210526,0.029352227,0.023279352,0.000506073,0.001518219,0.006578947,0.013157895,0.023279352,0.001062753,0.001518219,0.002024291,0.0,0.0,0.0,0.01062753,0.006578947,0.004048583,0.026821862,0.028643725,0.013006073,0.087044534,0.056680162,0.025809717,0.015182186,0.000506073,0.016700405,0.019736842,0.001012146,0.231275304,0.210020243,0.017712551,0.036437247,0.026720648,0.0,4.104757085,0.045799595,0.012651822,0.019736842,0.0,0.014676113,0.035425101,0.002024291,0.0,0.0,0.0,0.099696356,0.011133603,0.004554656,0.035931174,11.0,50.0,0.0,0.0,0,0.3200751644221735,0.0,0.005796115828124999,0.49411764705882355,0.20224719101123595,0.4339622641509434,0.6973246208852176,0.9166666666666666,0.7142857142857143,1.0
Asier Illarramendi,es ESP,MF,Real Sociedad,28.0,25000000.0,179.0,1,La Liga,1821.0,1.0,1.0,8.0,0.0,0.05,0.02,0.07,13.0,2.0,30.8,0.64,0.2,0.03,0.6,1243.0,84.2,90.3,89.1,66.4,-0.5,109.0,10.0,91.0,83.0,4.0,183.0,23.0,10.0,4.0,0.0,0.0,0.0,122.0,206.0,146.0,1015.0,59.0,4.0,1.0,5.0,16.0,19.0,19.0,24.0,1.19,6.0,1.0,3.0,0.0,2.0,0.1,1.0,0.0,0.0,0.0,0.0,31.0,22.0,2.0,59.0,30.5,30.6,142.0,197.0,33.0,41.0,7.0,0.0,24.0,43.0,0.0,435.0,160.0,5.0,12.0,58.3,0.0,5722.0,95.5,6.0,16.0,0.0,34.0,35.0,0.0,0.0,0.0,0.0,288.0,22.0,35.0,38.6,0.000549149,0.004393191,0.0,2.75e-05,5.49e-05,1.1e-05,3.84e-05,0.011092806,0.016913784,0.000351455,0.00010983,0.000329489,0.046238331,0.049588138,0.04892916,0.036463482,-0.000274574,0.0,0.045579352,0.100494234,0.005491488,0.066996156,0.113124657,0.080175728,0.557386052,0.03239978,0.000549149,0.002745744,0.008786381,0.010433828,0.010433828,0.000653487,0.003294893,0.000549149,0.000549149,0.0,0.0,0.017023613,0.012081274,0.001098298,0.03239978,0.016749039,0.016803954,0.077979132,0.108182317,0.018121911,0.022515102,0.003844042,0.013179572,0.023613399,0.0,0.238879736,0.087863811,0.002745744,0.006589786,0.032015376,0.0,3.142229544,0.052443712,0.003294893,0.008786381,0.0,0.01867106,0.019220209,0.0,0.0,0.0,0.0,0.15815486,0.012081274,0.019220209,0.021197144,11.0,50.0,0.0,0.0,0,0.2712588373919874,0.0,0.00307180128125,0.7027027027027027,0.0,0.6949152542372882,0.5071653268088081,0.8695652173913043,1.1111111111111112,0.5
Adnan Januzaj,be BEL,FW,Real Sociedad,23.0,15000000.0,186.0,0,La Liga,1254.0,1.0,3.0,1.0,0.0,0.22,0.17,0.14,33.0,5.0,21.2,2.37,0.5,0.07,-1.3,553.0,66.4,90.5,74.7,41.6,1.0,27.0,33.0,97.0,25.0,4.0,85.0,67.0,55.0,65.0,1.0,4.0,0.0,68.0,174.0,470.0,71.0,5.0,7.0,0.0,4.0,20.0,6.0,29.0,59.0,4.23,15.0,6.0,5.0,4.0,7.0,0.5,0.0,1.0,0.0,1.0,0.0,6.0,2.0,5.0,11.0,18.2,25.8,34.0,94.0,70.0,13.0,1.0,0.0,6.0,3.0,0.0,71.0,515.0,66.0,113.0,57.5,1.0,5916.0,76.4,61.0,56.0,0.0,16.0,35.0,5.0,0.0,0.0,0.0,72.0,1.0,13.0,7.1,0.000797448,0.000797448,0.0,0.000175439,0.00023126,0.000135566,0.000111643,0.01108453,0.016905901,0.001889952,0.000398724,-0.001036683,0.052950558,0.072169059,0.059569378,0.033173844,0.000797448,0.009569378,0.019936204,0.067783094,0.043859649,0.054226475,0.138755981,0.374800638,0.05661882,0.003987241,0.0,0.003189793,0.015948963,0.004784689,0.023125997,0.003373206,0.011961722,0.004784689,0.0,0.000797448,0.0,0.004784689,0.001594896,0.003987241,0.00877193,0.014513557,0.020574163,0.027113238,0.074960128,0.055821372,0.010366826,0.000797448,0.004784689,0.002392344,0.0,0.05661882,0.410685805,0.052631579,0.090111643,0.04585327,0.000797448,4.717703349,0.06092504,0.048644338,0.044657097,0.0,0.012759171,0.027910686,0.003987241,0.0,0.0,0.0,0.057416268,0.000797448,0.010366826,0.005661882,11.0,50.0,0.0,0.0,0,0.33862291554599244,0.0,0.011363636406249999,0.8148148148148148,0.21621621621621623,0.8181818181818182,0.6293103448275862,0.65,0.35714285714285715,1.2
Willian José,br BRA,FW,Real Sociedad,26.0,30000000.0,189.0,1,La Liga,2367.0,11.0,5.0,5.0,1.0,0.19,0.45,0.13,48.0,1.0,41.7,1.83,0.76,0.14,-0.8,773.0,74.5,81.7,77.1,63.0,1.6,35.0,22.0,47.0,5.0,0.0,166.0,51.0,17.0,0.0,0.0,0.0,0.0,134.0,142.0,90.0,618.0,41.0,1.0,7.0,4.0,12.0,15.0,28.0,60.0,2.28,0.0,0.0,6.0,1.0,5.0,0.19,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,75.0,29.1,11.0,149.0,177.0,13.0,6.0,0.0,5.0,28.0,0.0,76.0,441.0,104.0,44.0,50.0,3.0,3631.0,63.6,50.0,51.0,0.0,34.0,31.0,18.0,0.0,0.0,0.0,96.0,32.0,40.0,44.4,0.004647233,0.002112379,0.000422476,8.03e-05,0.00025771,0.000190114,5.49e-05,0.011111111,0.017617237,0.000773131,0.000321082,-0.000337981,0.03147444,0.034516265,0.032572877,0.02661597,0.000675961,0.001689903,0.002112379,0.070130967,0.007182087,0.056611745,0.05999155,0.038022814,0.261089987,0.017321504,0.00295733,0.001689903,0.005069708,0.006337136,0.01182932,0.000963245,0.0,0.0,0.0,0.0,0.000422476,0.0,0.001689903,0.000422476,0.001689903,0.031685678,0.012294043,0.004647233,0.06294888,0.0747782,0.005492184,0.002534854,0.002112379,0.01182932,0.0,0.032108154,0.186311787,0.043937474,0.018588931,0.021123785,0.001267427,1.534009294,0.026869455,0.021123785,0.021546261,0.0,0.014364174,0.013096747,0.007604563,0.0,0.0,0.0,0.040557668,0.013519223,0.016899028,0.018757921,11.0,50.0,0.0,0.0,0,0.14997143401256904,0.7142857142857143,0.0066011829843750005,0.5454545454545454,0.22857142857142856,0.25,0.30184522170201045,0.9032258064516129,0.8943089430894309,1.2820512820512822
Juanmi,es ESP,FW,Real Sociedad,25.0,8000000.0,172.0,1,La Liga,1523.0,5.0,2.0,5.0,1.0,0.12,0.38,0.09,44.0,0.0,43.2,2.6,1.12,0.15,-1.4,375.0,81.3,89.0,83.3,63.6,0.5,11.0,11.0,17.0,2.0,3.0,85.0,9.0,4.0,1.0,1.0,0.0,0.0,84.0,38.0,40.0,291.0,22.0,4.0,7.0,4.0,2.0,7.0,13.0,28.0,1.65,0.0,3.0,5.0,3.0,6.0,0.35,0.0,0.0,2.0,1.0,0.0,4.0,9.0,4.0,26.0,15.4,18.1,58.0,194.0,130.0,20.0,0.0,0.0,12.0,6.0,1.0,83.0,216.0,68.0,35.0,62.9,1.0,2337.0,56.0,34.0,30.0,1.0,27.0,27.0,24.0,1.0,0.0,0.0,81.0,17.0,25.0,40.5,0.003282994,0.003282994,0.000656599,7.88e-05,0.000269206,0.000249508,5.91e-05,0.01109652,0.028365069,0.001707157,0.000735391,-0.000919238,0.053381484,0.058437295,0.054694682,0.041759685,0.000328299,0.001313198,0.001313198,0.0558109,0.002626395,0.055154301,0.024950755,0.026263953,0.191070256,0.014445174,0.004596192,0.002626395,0.001313198,0.004596192,0.008535785,0.001083388,0.0,0.001969796,0.0,0.0,0.001313198,0.002626395,0.005909389,0.002626395,0.017071569,0.010111622,0.011884439,0.038082731,0.127380171,0.085357846,0.013131976,0.0,0.007879186,0.003939593,0.000656599,0.054497702,0.141825345,0.04464872,0.022980959,0.041300066,0.000656599,1.534471438,0.036769534,0.02232436,0.019697965,0.000656599,0.017728168,0.017728168,0.015758372,0.000656599,0.0,0.0,0.053184504,0.01116218,0.01641497,0.026592252,11.0,50.0,0.0,0.0,0,0.1737611875136433,0.0,0.0053656434375,0.45714285714285713,0.4444444444444444,0.8461538461538461,0.4077877620881472,0.5333333333333333,0.7246376811594203,1.0
